repo_name,commit,message,Is_Core_Refactor,Is_Refactor,Justification,Certain,Comment,Sampling
tprrt/linux-stable,af0f16e825cebd53a3460adc8391acb0d85dc913,"xprtrdma: Clean up dprintk format string containing a newline

Signed-off-by: Chuck Lever <e7d8216bf9b1956703857d0050bd04192118f43d@oracle.com>
Reviewed-by: Sagi Grimberg <380ce2a82d3d08e67ab163b51dc6d30288ad3f13@mellanox.com>
Signed-off-by: Anna Schumaker <5381043123508d4eed62c465c7c46f2f193a2767@Netapp.com>
",,,,,,12_may_2021_mp_not_refactor_commits
nwjs/chromium.src,b068d50c96a8984642c223ffaaefccdc196a5701,"[Chromium-Android] Remove hard-coded skipped directories in chromium_android.py
https://bugs.webkit.org/show_bug.cgi?id=95605

Reviewed by Dirk Pranke.

Tools:

Now skipping rules are put in LayoutTests/platform/chromium-android/TestExpectations.

* Scripts/webkitpy/layout_tests/port/chromium_android.py:
(ChromiumAndroidPort.check_sys_deps):
(ChromiumAndroidPort.expectations_files):
(ChromiumAndroidPort.clean_up_test_run):

LayoutTests:

Moved the skipping rules for ANDROID into platform/chromium-android/TestExpectations.

* platform/chromium/TestExpectations:
* platform/chromium/test_expectations_android.txt: Removed.
* platform/chromium-android/TestExpectations: Added.


git-svn-id: bf5cd6ccde378db821296732a091cfbcf5285fbd@127382 bbb929c8-8fbe-4397-9dbb-9b2b20218538",,,,,,12_may_2021_mp_not_refactor_commits
chromium/chromium,6d3dee38018b9e35284f02ec7a9eff823c314788,"[iOS][Safety Check] Start adding Password support and UI changes

Add the ability to start/cancel a check and alter UI accordingly.

Start adding support for password check in safety check.

Some style refactoring to avoid naming collisions.

Bug: 1078782
Change-Id: I4ba23877b926d038b2af606b7e47c244926f4e32
Reviewed-on: https://chromium-review.googlesource.com/c/chromium/src/+/2315864
Reviewed-by: Gauthier Ambard <9d4cf9c209f46d7011ec53b6e0d37d78e6e2845e@chromium.org>
Reviewed-by: Javier Ernesto Flores Robles <1bdfa27212cc321f950fafb6ef91d6e87f0bdd56@chromium.org>
Commit-Queue: Sean Harrison <c57f20a84cdae9b756d2787f1c08e0125b0517ff@chromium.org>
Cr-Commit-Position: 972c6d2dc6dd5efdad1377c0d224e03eb8f276f7@{#794475}
",,,,,,12_may_2021_mp_not_refactor_commits
ska-sa/katdal,9a16321b1fff50459853dede40e6ff575ab98903,"Eliminate str and bytes from future

I believe these cause more problems than they solve, because when
combined with other libraries that don't use them, there are now 4
possible types (native bytes and unicode, and newbytes and newstr) and
they can interact in strange ways e.g. fakeredis 0.11.0 doesn't like
newbytes.

Also fixed ChunkStoreS3 by working with URLs as unicode, even in Python
2.
",,,,,,12_may_2021_mp_not_refactor_commits
samba-team/samba,86cc67d5a7de0a81131b11447dad57b2681d8e01,"s3: smbd: Add async internals of reply_tdis().

Waits until all aio requests on all fsp's under this
conn struct are finished before returning to the client.

Charges the profile time in the done function. Not strictly
correct but better than the other SMB1 async code that
double-charges profiling in both send and done at the
moment.

Done this way (commented out) so it is a clean
diff and it's clear what is being added.

A later commit will remove the old synchronous version.

BUG: https://bugzilla.samba.org/show_bug.cgi?id=14301

Signed-off-by: Jeremy Allison <35bfff75a97c98dfccf9f835d7bbf4ab7904e719@samba.org>
Reviewed-by: Ralph Boehme <57e8a7776d6892a83f2a49678f8141f4fb883e62@samba.org>
",,,,,,12_may_2021_mp_not_refactor_commits
servo/servo,3d976cc5932e550e74e186776a1be3aef432232f,"Auto merge of #12582 - creativcoder:sw-fetch, r=jdm

Make the service worker send custom response

<!-- Please describe your changes on the following line: -->

---
<!-- Thank you for contributing to Servo! Please replace each `[ ]` by `[X]` when the step is complete, and replace `__` with appropriate data: -->
- [X] `./mach build -d` does not report any errors
- [X] `./mach test-tidy` does not report any errors
- [ ] These changes fix #__ (github issue number if applicable).

<!-- Either: -->
- [X] These changes do not require tests because ""refactor"".

<!-- Pull requests that do not address these steps are welcome, but they will require additional verification as part of the review process. -->

<!-- Reviewable:start -->
---
This change is [<img src=""https://reviewable.io/review_button.svg"" height=""34"" align=""absmiddle"" alt=""Reviewable""/>](https://reviewable.io/reviews/servo/servo/12582)
<!-- Reviewable:end -->
",,,,,,12_may_2021_mp_not_refactor_commits
nwjs/chromium.src,485629bea392f67ff70fcbed5007f2f91b171737,"[Cast discovery] Reset device lister on ForceDiscovery / user gesture.

We've seen cases where Cast discovery code fails to pick up services
from the ServiceDiscoveryDeviceLister, whereas chrome://inspect
(CastDeviceProvider) is able to do so. Since Cast discovery's
ServiceDiscoveryDeviceLister is only created once and is long-lived,
this suggests it has gone into a bad state after a prolonged period.
Compared to the CastDeviceProvider's ServiceDiscoveryDeviceLister,
which gets created/destroyed when the inspect page is loaded/unloaded.

To mitigate this issue, this patch uses the ForceDiscovery() signal to
recreate a new ServiceDiscoveryDeviceLister in DnsSdDeviceLister
and kick off the discovery using the new object, and to clear the set
of services in the cache. This puts DnsSdDeviceLister in a clean state
which will the current set of services to get through to the Cast
discovery code.

Bug: 850770
Change-Id: I3183e9d80f1a4a047b607fe5f844cdfc892f1463
Reviewed-on: https://chromium-review.googlesource.com/1166022
Commit-Queue: Derek Cheng <84c8702ffc13fff978d08b9103b84192e2b126b1@chromium.org>
Reviewed-by: mark a. foltz <e07fed71c77d4b89c9cb7b39c6bef99d0a690b42@chromium.org>
Cr-Commit-Position: 972c6d2dc6dd5efdad1377c0d224e03eb8f276f7@{#582371}",,,,,,12_may_2021_mp_not_refactor_commits
theborg3of5/ahk,223264c7182799769a4a35bb719ea2bed5ac7a91,"Update .ahk.todo

pull.rebase - rebase (apply my changes to the new version, instead of doing a separate merge commit), fine to keep.
merge.ff - true means to add an extra commit when fast-forwarding, don't want so doing the reverse in my repos.
fetch.prune - clean out local references to remote tags that have been deleted, fine to keep.
",,,,,,12_may_2021_mp_not_refactor_commits
symfony/symfony,327a52d02f6a8c4c93a15de94a0922a3ca072d6e,"Merge branch '2.8'

* 2.8:
  [Security] Deprecate ""AbstractVoter"" in favor of ""Voter""
  [Security] Revert changes made between 2.7 and 2.8-beta

Conflicts:
	UPGRADE-2.8.md
	src/Symfony/Component/Security/Core/Authorization/Voter/AbstractVoter.php
	src/Symfony/Component/Security/Core/Tests/Authorization/Voter/AbstractVoterTest.php
",,,,,,12_may_2021_mp_not_refactor_commits
tprrt/linux-stable,4d0438e56a8f9a1a18ba31bd53b9dc67af224980,"defxx: Clean up DEFEA resource management

Reserve DEFEA resources according to actual use.  There are three
regions, for the ESIC ASIC's CSRs, for the discrete Burst Holdoff
register, and for the PDQ ASIC's CSRs.  The latter is mapped in the
memory or port I/O address space depending on configuration.  The two
formers are hardwired and always mapped in the port I/O address space.

Signed-off-by: Maciej W. Rozycki <78f3a3d9d6e4d907a7d12e475d0a751d6b7e256b@linux-mips.org>
Signed-off-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
",,,,,,12_may_2021_mp_not_refactor_commits
google/llvm-propeller,5f1f26e891d979fc9543cbeed3950384357ed548,"[Modules] Sink all the DEBUG_TYPE defines for InstCombine out of the
header files and into the cpp files.

These files will require more touches as the header files actually use
DEBUG(). Eventually, I'll have to introduce a matched #define and #undef
of DEBUG_TYPE for the header files, but that comes as step N of many to
clean all of this up.

llvm-svn: 206777
",,,,,,12_may_2021_mp_not_refactor_commits
pybel/pybel,8b40a8c6f2200cb530efa560a9afe8c7a52b141c,"Implement get random subgraph (attempt #2) (#324)

* Add random edge selection function

References #318

* Update names

* Better default positional arguments for tox testing

Allows commands like tox -e py27 tests/test_struct

* Add function for getting random node

* Add get_random_subgraph and tests

* Enable star importing

* Pre-sort nodes by degree

* Remove normalization of degrees

* Fix imports

* Refactor code and update documentation

* Update modules

[skip ci]

* Use inverse degrees as weights

* Code clean-up

* Add testing for inverting degrees

* Skip tests on python2

References #285

* Fix version info comparison

* Update documentation

* Test quitting on random seeding

* Update code style

Closes #318",,,,,,12_may_2021_mp_not_refactor_commits
chromium/chromium,30cb5927bd6edd1d33eb0bd84b9d7f714e92aff1,"Force enable HTML Imports for PDF extension.

This patch is a preparation for Shadow DOM V0, Custom Element V0 (CEv0) and HTML Imports removal.
Intent to Deprecate and Remove: http://bit.ly/2RGHe3x
Though we soon make these APIs only available for test by turning the json5 feature flag
from status: ""stable"" to status: ""test"", there is browser tests/chrome internal components
that use them.

PDF extension is a one of them and this patch reenable HTML Imports for it.
We should migration it using new APIs.

Bug: 924031
TEST: browser_tests --gtest_filter=*PDFExtensionTest* --disable-blink-features=HTMLImports
Change-Id: I2df31ab55b3bbd954de53f72e185f6ecf431f72b
Reviewed-on: https://chromium-review.googlesource.com/c/1405955
Reviewed-by: Devlin <6e61ac8b3ada21842f94e74dc0e619a195da2157@chromium.org>
Reviewed-by: Jochen Eisinger <a43c420013ca055cc92ab03cc74d6f3bd5524c38@chromium.org>
Commit-Queue: Yoichi Osato <b3af2c56071d02f0889eb6e1b87097fe0839acb3@chromium.org>
Cr-Commit-Position: 972c6d2dc6dd5efdad1377c0d224e03eb8f276f7@{#632877}",,,,,,12_may_2021_mp_not_refactor_commits
tprrt/linux-stable,9e653b6342c94016f5cc9937061ef99e9c4b4045,"[PATCH] md: Set/get state of array via sysfs

This allows the state of an md/array to be directly controlled via sysfs and
adds the ability to stop and array without tearing it down.

Array states/settings:

 clear
     No devices, no size, no level
     Equivalent to STOP_ARRAY ioctl
 inactive
     May have some settings, but array is not active
        all IO results in error
     When written, doesn't tear down array, but just stops it
 suspended (not supported yet)
     All IO requests will block. The array can be reconfigured.
     Writing this, if accepted, will block until array is quiescent
 readonly
     no resync can happen.  no superblocks get written.
     write requests fail
 read-auto
     like readonly, but behaves like 'clean' on a write request.

 clean - no pending writes, but otherwise active.
     When written to inactive array, starts without resync
     If a write request arrives then
       if metadata is known, mark 'dirty' and switch to 'active'.
       if not known, block and switch to write-pending
     If written to an active array that has pending writes, then fails.
 active
     fully active: IO and resync can be happening.
     When written to inactive array, starts with resync

 write-pending (not supported yet)
     clean, but writes are blocked waiting for 'active' to be written.

 active-idle
     like active, but no writes have been seen for a while (100msec).

Signed-off-by: Neil Brown <1c00aa603bb92d594c03cff60ecf8e63b2a5bcb1@suse.de>
Signed-off-by: Andrew Morton <5c1e68b099950c134891f0b6e179498a8ebe9cf9@osdl.org>
Signed-off-by: Linus Torvalds <69652caca27c8b940640ad396ab71f93cacec34f@osdl.org>
",,,,,,12_may_2021_mp_not_refactor_commits
ubccr/xdmod,b439bc58571e58b906f3e20e4b72c30155ebc5e7,"Refactored Cloud VM with more accurate Session Description (#675)

* Updated parlance of Cloud Metrics to reflect that we track VM Sessions

* fixed bizarre formatting issues, addressed @plessbd nitpicks

* more like isntVisible

* first half of nitpicks addressed

* defined sessions as per @smgallo's request

* capitalization

* updates to test artifacts reflecting text changes

* fixed broken artifacts
",,,,,,12_may_2021_mp_not_refactor_commits
juju/juju,805d59ae15a9b1c7ccaf556e1c8f5d0321dc150a,"Merge pull request #6766 from wallyworld/remote-application-icon

Include icon in RemoteApplicationInfo result

The RemoteApplicationInfo api now includes the icon for remote apps from another model in the same controller.

Some code in apiserver/charms was refactored to extract common functionality that is now used by both the charm http handler as well as the application facade. A drive by fix was also done to better locate a helper newStorage method in the file which uses it.

QA: bootstrap and check GUI renders correctly.",,,,,,12_may_2021_mp_not_refactor_commits
MariaDB/server,0a03601fab2174e2a7590ff36d4ce2aee08adc5f,"merge


BitKeeper/etc/logging_ok:
  auto-union
configure.in:
  Auto merged
BitKeeper/deleted/.del-identity.result~e41453a364242503:
  Auto merged
BitKeeper/deleted/.del-identity.test~326f469b59105404:
  Auto merged
include/my_pthread.h:
  Auto merged
innobase/dict/dict0crea.c:
  Auto merged
innobase/dict/dict0dict.c:
  Auto merged
innobase/dict/dict0load.c:
  Auto merged
innobase/include/univ.i:
  Auto merged
innobase/lock/lock0lock.c:
  Auto merged
innobase/pars/pars0opt.c:
  Auto merged
innobase/que/que0que.c:
  Auto merged
innobase/row/row0ins.c:
  Auto merged
innobase/row/row0mysql.c:
  Auto merged
innobase/row/row0sel.c:
  Auto merged
innobase/row/row0upd.c:
  Auto merged
innobase/srv/srv0srv.c:
  Auto merged
innobase/sync/sync0sync.c:
  Auto merged
innobase/trx/trx0trx.c:
  Auto merged
libmysql/libmysql.c:
  Auto merged
myisam/myisampack.c:
  Auto merged
mysql-test/t/func_test.test:
  Auto merged
mysql-test/t/show_check.test:
  Auto merged
mysql-test/t/variables.test:
  Auto merged
mysys/my_pthread.c:
  Auto merged
sql/item_cmpfunc.cc:
  Auto merged
sql/item_func.cc:
  Auto merged
sql/mysql_priv.h:
  Auto merged
sql/share/danish/errmsg.txt:
  Auto merged
sql/share/english/errmsg.txt:
  Auto merged
sql/share/french/errmsg.txt:
  Auto merged
sql/share/german/errmsg.txt:
  Auto merged
sql/share/greek/errmsg.txt:
  Auto merged
sql/share/hungarian/errmsg.txt:
  Auto merged
sql/sql_show.cc:
  Auto merged
sql/share/italian/errmsg.txt:
  Auto merged
sql/share/japanese/errmsg.txt:
  Auto merged
sql/share/korean/errmsg.txt:
  Auto merged
sql/share/norwegian-ny/errmsg.txt:
  Auto merged
sql/share/norwegian/errmsg.txt:
  Auto merged
sql/share/polish/errmsg.txt:
  Auto merged
sql/share/portuguese/errmsg.txt:
  Auto merged
sql/share/romanian/errmsg.txt:
  Auto merged
sql/share/russian/errmsg.txt:
  Auto merged
sql/share/slovak/errmsg.txt:
  Auto merged
sql/share/spanish/errmsg.txt:
  Auto merged
sql/share/swedish/errmsg.txt:
  Auto merged
sql/share/ukrainian/errmsg.txt:
  Auto merged
",,,,,,12_may_2021_mp_not_refactor_commits
apache/spark,5e79ae3b40b76e3473288830ab958fc4834dcb33,"[SPARK-23961][SPARK-27548][PYTHON] Fix error when toLocalIterator goes out of scope and properly raise errors from worker

## What changes were proposed in this pull request?

This fixes an error when a PySpark local iterator, for both RDD and DataFrames, goes out of scope and the connection is closed before fully consuming the iterator. The error occurs on the JVM in the serving thread, when Python closes the local socket while the JVM is writing to it. This usually happens when there is enough data to fill the socket read buffer, causing the write call to block.

Additionally, this fixes a problem when an error occurs in the Python worker and the collect job is cancelled with an exception. Previously, the Python driver was never notified of the error so the user could get a partial result (iteration until the error) and the application will continue. With this change, an error in the worker is sent to the Python iterator and is then raised.

The change here introduces a protocol for PySpark local iterators that work as follows:

1) The local socket connection is made when the iterator is created
2) When iterating, Python first sends a request for partition data as a non-zero integer
3) While the JVM local iterator over partitions has next, it triggers a job to collect the next partition
4) The JVM sends a nonzero response to indicate it has the next partition to send
5) The next partition is sent to Python and read by the PySpark deserializer
6) After sending the entire partition, an `END_OF_DATA_SECTION` is sent to Python which stops the deserializer and allows to make another request
7) When the JVM gets a request from Python but has already consumed it's local iterator, it will send a zero response to Python and both will close the socket cleanly
8) If an error occurs in the worker, a negative response is sent to Python followed by the error message. Python will then raise a RuntimeError with the message, stopping iteration.
9) When the PySpark local iterator is garbage-collected, it will read any remaining data from the current partition (this is data that has already been collected) and send a request of zero to tell the JVM to stop collection jobs and close the connection.

Steps 1, 3, 5, 6 are the same as before. Step 8 was completely missing before because errors in the worker were never communicated back to Python. The other steps add synchronization to allow for a clean closing of the socket, with a small trade-off in performance for each partition. This is mainly because the JVM does not start collecting partition data until it receives a request to do so, where before it would eagerly write all data until the socket receive buffer is full.

## How was this patch tested?

Added new unit tests for DataFrame and RDD `toLocalIterator` and tested not fully consuming the iterator. Manual tests with Python 2.7  and 3.6.

Closes #24070 from BryanCutler/pyspark-toLocalIterator-clean-stop-SPARK-23961.

Authored-by: Bryan Cutler <060dd14c05a8ffa8f201883ef57d0676b7c9c04a@gmail.com>
Signed-off-by: Bryan Cutler <060dd14c05a8ffa8f201883ef57d0676b7c9c04a@gmail.com>
",,,,,,12_may_2021_mp_not_refactor_commits
