repo_name,commit,message,Is_Core_Bug,Is_Corrective,Justification,Certain,Comment,Sampling
bazelbuild/bazel,c83c300d084819c03326a1c33ad5c2a9c1fcc31d,"Update C++ gtest example to include all headers in sandbox

This was originally written before sandboxing was enabled and I didn't notice
that src/ contained a header.

I've also removed the -Iexternal/gtest lines, since they're no longer needed.

Fixes #734.

--
MOS_MIGRATED_REVID=110790783
",,,,,,12_may_2021_mp_not_corrective_commits
opendaylight/controller,abf88e6a9973fe2f0e2c59af9b6543359772ced5,"Fix sal-akka-raft-example package directory

The sal-akka-raft-example component was created with package directory names
starting with ""opendaylight.controller..."". It should be
""org.opendaylight.controller..."".

Change-Id: Ie6fa043fe83c8cff28bbd125eaeb79de811ca8b9
Signed-off-by: Tom Pantelis <8fc992100aff336363d341c5498f75ab4da389ae@brocade.com>
(cherry picked from commit 36955e19a84ad3e636c3343fec85c0cb9c3e49f6)
",,,,,,12_may_2021_mp_not_corrective_commits
tprrt/linux-stable,8a0bd168fa750d7c57d3494b331e9fb2b0bbd928,"iwlwifi: mvm: small debugfs cleanups

Just clean up the code a bit, in particular
 * make all the debugfs writes follow the same pattern
   with respect to buf/buf_size variables
 * get rid of useless comments
 * check return values of all file creations
 * drop unnecessary parentheses
 * remove an unused struct definition
 * fix some whitespace

Signed-off-by: Johannes Berg <bff32994ff0f8d048f262a8388145a71b6071bfe@intel.com>
Signed-off-by: Emmanuel Grumbach <643a80aaf16a8332d6a70921c14d4bb265446494@intel.com>
",,,,,,12_may_2021_mp_not_corrective_commits
GNOME/nautilus,8e1433f36a7a0d56de61e73c8051dbac62911054,"Fixed bug 3890, Resort columns while MP3 plays, active song changes.

2000-12-17  Gene Z. Ragan  <gzr@eazel.com>

	Fixed bug 3890, Resort columns while MP3 plays,
	active song changes.

	* components/music/nautilus-music-view.c:
	(nautilus_music_view_initialize), (selection_callback),
	(compare_song_numbers), (compare_song_titles),
	(compare_song_artists), (compare_song_times), (compare_song_years),
	(compare_song_bitrates), (click_column_callback),
	(play_current_file), (nautilus_music_view_update):
	Change the way the list is sorted. Use column sorting functions
	that are set when the column button is clicked.  Don't reload list
	to resort. Make sure current selection index is updated
	when the list is resorted.
",,,,,,12_may_2021_mp_not_corrective_commits
ant-design/ant-design,654a675532b5829bf1150fd06e6b648bfa01810d,"docs: Responsive fixes for examples pages (#19448)

* Remove fixed width from cascader examples

* Replace fixed vertical slider example height with clearfix div

* Replace fixed width on TreeSelect examples with percentage width

* Update test snapshots

* Use inline-block rather than float left for vertical slider example
",,,,,,12_may_2021_mp_not_corrective_commits
grafana/grafana,4eae1b5483d8ce55d5e69dc428057fd0ff30fb39,"NewPanelEditor: fluent API for custom field config and panel options creation (#23070)

* Registry of standard option editors

* Move override processors  to grafana data

* API for declaratively creating field config/panel options

* Enable declarative API in PanelPlugin for options and field config

* Use new api in react table panel

* Add color and unit picker to option registries

* Add some docs and tests

* Fix tests",,,,,,12_may_2021_mp_not_corrective_commits
tprrt/linux-stable,d0f29d4980cdf18295e34d0a57788ad6663cbf88,"drm/sched: Fix make htmldocs warnings.

Document the missing parameters.

Reviewed-by: Alex Deucher <08dc22c6156113f2deff178e35e3ed9b24d6af9e@amd.com>
Signed-off-by: Andrey Grodzovsky <741d1f17983c7f38d7a357c067f76726313dd25e@amd.com>
Signed-off-by: Alex Deucher <08dc22c6156113f2deff178e35e3ed9b24d6af9e@amd.com>
Link: https://patchwork.freedesktop.org/patch/msgid/1559140180-6762-1-git-send-email-741d1f17983c7f38d7a357c067f76726313dd25e@amd.com
",,,,,,12_may_2021_mp_not_corrective_commits
nwjs/chromium.src,f5d93c0e87fe96ca9f4fa99ae6d20c03cbcbc768,"Make athena_unittests pass if the chrome executable is not built

BUG=None
TEST=None

Review URL: https://codereview.chromium.org/420663004

git-svn-id: de016e52bd170d2d4f2344f9bf92d50478b649e0@285703 0039d316-1c4b-4281-b951-d872f2087c98
",,,,,,12_may_2021_mp_not_corrective_commits
wongsyrone/lede-1,87a72d68f125fa49247c9a5e9ce10eae55d88d31,"fix typo in modules.mk

This patch fixes a small typo in kmod-leds-wndr3700-usb description, where the board is for some reason made by NETGWR, not NETGEAR.

Signed-off-by: Roman A. aka BasicXP <x12ozmouse@ya.ru>

SVN-Revision: 32870
",,,,,,12_may_2021_mp_not_corrective_commits
MaharaProject/mahara,cbdf9f32f1db65ec0a7cfcf3a2728da3637d4ee3,"Bug 1823498: Submitted items not marked with submission color

added warning background color specs to file

behatnotneeded

Change-Id: I1c11bc27e8eb7165d2096c658fb9326b00aa76f8
Signed-off-by: Lisa Seeto <3db5ec7a740ce9f1049592b72b9c88aab59159f7@catalyst.net.nz>
",,,,,,12_may_2021_mp_not_corrective_commits
Mashape/getkong.org,fab5a54f43ed504443969f3bd13cf2f29b1edf7e,"docs(plugins) fix basic-auth plugin example request

Since the example requests are generated from the plugin's yaml
metadata, we must use the proper name of the basic authentication
plugin, which is 'basic-auth'
",,,,,,12_may_2021_mp_not_corrective_commits
nwjs/chromium.src,9d274dce508da36dd586236d0a313a9bd7212c12,"Remove obsolete code:
- InformListenersOfMovement not required as WebKit has no way to trigger timeouts when movement is detected but cannot be resolved to a location.
- Error message in gps_open() does not have any additional information

Review URL: http://codereview.chromium.org/2450002

git-svn-id: de016e52bd170d2d4f2344f9bf92d50478b649e0@48711 0039d316-1c4b-4281-b951-d872f2087c98
",,,,,,12_may_2021_mp_not_corrective_commits
cilium-team/cilium,2bc9f0c0394ec7d0c2a66eb8b0b767b1eb7ee075,"docs: fix rst table formatting in for stable releases

The `1.6.10` is an extra char from `1.6.9` and thus destroyed the rst
formatted table. Fix it so the README displays it again.

Signed-off-by: Daniel Borkmann <3d0f3b9ddcacec30c4008c5e030e6c13a478cb4f@iogearbox.net>
",,,,,,12_may_2021_mp_not_corrective_commits
stinsonga/emacs-mirror,facebc7bbb941af0ba03f4ba807027a7c9d79b1a,"From Stefan Monnier

Add a \ in front of open-paren-in-column-0 in docstrings.  Otherwise
indentation and font-lock get confused.
(idlwave-function-menu): Use defalias so the funs are called interactively.
Don't rely on knowledge about which Emacs provides imenu or func-menu.
(idlwave-calculate-cont-indent): Fix typo.
(idlwave-font-lock-keywords-*): Don't use setq on a defconst.
Remove unused variables.
",,,,,,12_may_2021_mp_not_corrective_commits
google/swiftshader,e63db96b293bfd21dd099d387171ba61e6b2d388,"Store the native display as an opaque pointer.

Bug 18314459

Change-Id: I63e56d626bd1838803d1de71b417b7e40242c5e9
Reviewed-on: https://swiftshader-review.googlesource.com/4390
Reviewed-by: Nicolas Capens <0612353e1fcebbfd4b302d9337447ca0cdfa9122@google.com>
Tested-by: Nicolas Capens <0612353e1fcebbfd4b302d9337447ca0cdfa9122@google.com>
",,,,,,12_may_2021_mp_not_corrective_commits
google/llvm-propeller,0ee7bd4ac5862ed18ba41faa5d67160734d4b493,"[CodeGen] Fix string literal address space casting.

Summary:
- If a string literal is reused directly, need to add necessary address
  space casting if the target requires that.

Reviewers: yaxunl

Subscribers: jvesely, cfe-commits

Tags: #clang

Differential Revision: https://reviews.llvm.org/D58509

llvm-svn: 354610
",,,,,,12_may_2021_mp_not_corrective_commits
prometheus/prometheus,244a4a9cdb6f6f9f5b84ca3e6a4508462cee63c6,"Update to go1.1.

This commit updates the documentation, Makefiles, formatting, and
code semantics to support the 1.1. runtime, which includes ...

1. ``make advice``,

2. ``make format``, and

3. ``go fix`` on various targets.
",,,,,,12_may_2021_mp_not_corrective_commits
tprrt/linux-stable,b48365994b1b5cce8078c0707a06cf9897007fb5,"libertas: Update libertas core with GSPI constants

Add GSPI constants to libertas core.

Fix misleading comment in lbs_setup_firmware.

Signed-off-by: Colin McCabe <342564bc1ab1e55103f85104b5e013adfdf828cb@cozybit.com>
Signed-off-by: Andrey Yurovsky <fd2b0a636ed0c80c1646cd2c2e72f7a758b42b5b@cozybit.com>
Acked-by: Dan Williams <aeade43d0f8ae14e7c44fa81fe17c1635ae376fe@redhat.com>
Signed-off-by: John W. Linville <2a53bac7a5d324865ef46ec4c38b2c0fba1456b4@tuxdriver.com>
",,,,,,12_may_2021_mp_not_corrective_commits
facebook/flow,f015d47638faa2f1772218b853d0c37c18a74d58,"[PR] fix docs typo: an function type -> a function type

Summary: Closes https://github.com/facebook/flow/pull/3896

Differential Revision: D5020803

Pulled By: avikchaudhuri

fbshipit-source-id: d0afea01e5aaf228abf84346310aae10b9fae507
",,,,,,12_may_2021_mp_not_corrective_commits
openssl/openssl,74c8dd1c516c7017477a205fd1f5f975cfa86722,"Fix typo in OPENSSL_malloc.pod

CLA: trivial

Reviewed-by: Tomas Mraz <973cc78d8b4cb00714230ba9be0225e917ab4ac6@fedoraproject.org>
Reviewed-by: Matt Caswell <1fa2ef4755a9226cb9a0a4840bd89b158ac71391@openssl.org>
(Merged from https://github.com/openssl/openssl/pull/13632)
",,,,,,12_may_2021_mp_not_corrective_commits
chef/chef,264d03d07c184ad5322469d0174b06f5d475f087,"Fix some yard warnings

More Rubymine warnings

Signed-off-by: Tim Smith <764ef62106582a09ed09dfa0b6bff7c05fd7d1e4@chef.io>
",,,,,,12_may_2021_mp_not_corrective_commits
nwjs/chromium.src,6764bd685aec4e5ee0b159c358ab63ebd0591c27,"Prune CreateVisiblePositionDeprecated from Editor::firstRectForRange

This patch also removes the Editor::firstRectForRange(const Range*)
overload because it has no call site.

BUG=647219

Review-Url: https://codereview.chromium.org/2352763004
Cr-Commit-Position: 972c6d2dc6dd5efdad1377c0d224e03eb8f276f7@{#420602}
",,,,,,12_may_2021_mp_not_corrective_commits
tprrt/linux-stable,73edbe42582207ff8f47168f05124376394aa643,"ASoC: qcom: Fix unmet dependency warning for SND_SOC_SDM845

Add DEPENDS_ON QCOM_APR for SND_SOC_SDM845 to fix the
warning: unmet direct dependencies detected for
SND_SOC_QDSP6.

Reported-by: Stephen Rothwell <4bf0fb350827ce8d86875e76c923a478597c3cef@canb.auug.org.au>
Signed-off-by: Rohit kumar <ff35ba20607e6dad7c3796f0f8cc7b088a7339ed@codeaurora.org>
Signed-off-by: Mark Brown <b51b9a92386687a9ac927cebfa0f978adeb8cea5@kernel.org>
",,,,,,12_may_2021_mp_not_corrective_commits
hyrise/hyrise,6bbaea79d0ce2d44802b873a0834498ee093be21,"Small refactorings, mostly in the join (#1805)

* Minor refactorings

* final

* doc

* fix jit

* add test

* JIT/Test

* quick, before it breaks again...

* But clang was fine with it :(
",,,,,,12_may_2021_mp_not_corrective_commits
google/llvm-propeller,9d53b6ab4891aec25444a82dd76c686da01357d6,"Move some LAST_* enum sentinels out of their enums

These are not valid values of the enum, so this will improve clang
-Wcovered-switch-default diagnostics. It also fixes some
-Wbitfield-enum-conversion warnings.

llvm-svn: 297863
",,,,,,12_may_2021_mp_not_corrective_commits
erlang/otp,6de88765e9e3275e2b52dd25a1e6bc8e4df8486b,"Merge branch 'anders/diameter/documentation/OTP-10216' into maint

* anders/diameter/documentation/OTP-10216:
  Fix broken references
  Correct doc on AVP P flag and add warning about its deprecation
  Fix/tweak references to other applications
  Minor formatting fixes
  Add warning about 'host' filter
  Update diameterc doc
  Minor updates/corrections to Users Guide
  Add SCTP warning, more references
  Assorted doc improvements
  Document service info
  Document watchdog events
  Terminology and other clarifications, more references
  Clarify documentation on application state
",,,,,,12_may_2021_mp_not_corrective_commits
kdave/btrfs-progs,a4a6e51047587ea45e8e2f14993f780a80465628,"btrfs-progs: docs: fix balance -f grammar

Signed-off-by: David Disseldorp <589a549dc9f982d9f46aeeb82a09ab6d87ccf1d8@suse.de>
Signed-off-by: David Sterba <a2ce9d316ca04d17b520237d2846a218b8284e52@suse.com>
",,,,,,12_may_2021_mp_not_corrective_commits
mhallin/juniper,95b4124f6b0c3e3c8bdc9b9c184fad37491a1190,"Provide better error message when running example without features

Even better would be if ""cargo run --example server"" would
automatically enable those features, but Cargo can't do that right now.
",,,,,,12_may_2021_mp_not_corrective_commits
tprrt/linux-stable,7f1f43f436cb80ee64baf9dacda0e61d135f2ac2,"dt-bindings: perf: fsl-imx-ddr: Add i.MX 8M compatibles

DTSes with new i.MX 8M SoCs introduce their own compatibles so add them
to fix dtbs_check warnings like:

  arch/arm64/boot/dts/freescale/imx8mm-evk.dt.yaml: ddr-pmu@3d800000:
    compatible:0: 'fsl,imx8mm-ddr-pmu' is not one of ['fsl,imx8-ddr-pmu', 'fsl,imx8m-ddr-pmu', 'fsl,imx8mp-ddr-pmu']
    From schema: Documentation/devicetree/bindings/perf/fsl-imx-ddr.yaml

  arch/arm64/boot/dts/freescale/imx8mm-evk.dt.yaml: ddr-pmu@3d800000:
    compatible: ['fsl,imx8mm-ddr-pmu', 'fsl,imx8m-ddr-pmu'] is too long

  arch/arm64/boot/dts/freescale/imx8mm-evk.dt.yaml: ddr-pmu@3d800000:
    compatible: Additional items are not allowed ('fsl,imx8m-ddr-pmu' was unexpected)

Signed-off-by: Krzysztof Kozlowski <207922aea7c6c304bf821a3c657354765d4ec2a5@kernel.org>
Reviewed-by: Rob Herring <fbb37eacae100e13076d5c4b46f06cfa4d6fa9f8@kernel.org>
Signed-off-by: Rob Herring <fbb37eacae100e13076d5c4b46f06cfa4d6fa9f8@kernel.org>
",,,,,,12_may_2021_mp_not_corrective_commits
ganeti/ganeti,f505e3ee37f7ec4e5efd6af53d44bfad28fa07dc,"Fix bug with epydoc of BlockDev.GetUserspaceAccessUri

Signed-off-by: Santi Raffa <6a214b96de92f36f05379f829a80c82d50682e4c@google.com>
Reviewed-by: Jose A. Lopes <0fb9c4f8511df4ec2ae28af879e9d462f6218a2c@google.com>
",,,,,,12_may_2021_mp_not_corrective_commits
symfony/symfony,802fe644fba1d92c3cf0b2bb2db6f6ac819c92fc,"merged branch stof/phpdoc (PR #3332)

Commits
-------

8e34f43 Fixed the phpdoc for the Response class

Discussion
----------

Fixed the phpdoc for the Response class

This adds the missing phpdoc for some return values.
",,,,,,12_may_2021_mp_not_corrective_commits
google/swiftshader,8bcd9dd998e868c7c373f374868ae4d44cb87d49,"Fix error on invalid type/format combination.

GL_INVALID_ENUM is for enum values that are never valid for the function.
GL_INVALID_OPERATION is expected for enum combinations that are not valid.

Change-Id: I43a6cd169303420a680e4cab15683605a8684517
Reviewed-on: https://swiftshader-review.googlesource.com/5094
Tested-by: Nicolas Capens <0612353e1fcebbfd4b302d9337447ca0cdfa9122@google.com>
Reviewed-by: Alexis Hétu <1c7141772178a7e80858c3db5052b328076f08f4@google.com>
Reviewed-by: Nicolas Capens <0612353e1fcebbfd4b302d9337447ca0cdfa9122@google.com>
",,,,,,12_may_2021_mp_not_corrective_commits
artsy/force,867fb2daa693f516ae3e4ef79fa85bc46ff5962d,"[Security] Bump markdown-to-jsx from 6.11.2 to 6.11.4

Bumps [markdown-to-jsx](https://github.com/probablyup/markdown-to-jsx) from 6.11.2 to 6.11.4. **This update includes a security fix.**
- [Release notes](https://github.com/probablyup/markdown-to-jsx/releases)
- [Commits](https://github.com/probablyup/markdown-to-jsx/compare/6.11.2...6.11.4)

Signed-off-by: dependabot-preview[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@dependabot.com>",,,,,,12_may_2021_mp_not_corrective_commits
gem/oq-engine,0c5cb75094aaaf8a25fedd83deebe0a9a7ac362e,"Improved the error message when there are too many tags in the exposure [skip hazardlib]


Former-commit-id: 923c42ffae3d7e7266c968aea582ec665799cbaf [formerly 1d2e3b84cf606a4c42d8a276c00903943672c115]
Former-commit-id: e83eb56139bc383c4a956fe34c06debd4727ff19",,,,,,12_may_2021_mp_not_corrective_commits
TimothyGu/libilbc,ef3dbad49a2c46d4779f2c5a845ca49f69996a6f,"New class ScopedJavaRefCounted

Intended to be used for holding on to references to the java
EncodedImage and call its release method when no longer used by C++.

Bug: webrtc:9378
Change-Id: I40d917c2bb4217419ef2d609e517566c8466a274
Reviewed-on: https://webrtc-review.googlesource.com/c/src/+/154740
Reviewed-by: Sami Kalliomäki <b9debeb8943b89663e00c95863751401cba91c9a@webrtc.org>
Commit-Queue: Niels Moller <0057859e47d61d90529d0f66d9ef692cefedb46a@webrtc.org>
Cr-Commit-Position: 972c6d2dc6dd5efdad1377c0d224e03eb8f276f7@{#29347}
",,,,,,12_may_2021_mp_not_corrective_commits
GNOME/glib,32cc60dbffedc537ee2d37b9de695693e7795aae,"gmessages: Fix -Wformat warnings for g_message() and friends

When compiling with G_LOG_USE_STRUCTURED, g_message(), g_debug(), etc.
use g_log_structured(). The message format string and its format
arguments are passed as the final set of arguments in a longer varargs
list, which includes the log domain and level (and other) fields.
Passing the message format in this way means it’s not possible for the
compiler to know to check its format placeholders when compiling with
-Wformat.

Fix support for this by adding a new semi-private helper function,
_g_log_structured_standard(), which only uses varargs for the message
format and its arguments, and uses fixed arguments for the other fields.
This is then converted to a set of GLogFields and passed to
g_log_structured() as normal.

Support for -Wformat when compiling *without* G_LOG_USE_STRUCTURED was
never broken.

Signed-off-by: Philip Withnall <withnall@endlessm.com>

https://bugzilla.gnome.org/show_bug.cgi?id=793074
",,,,,,12_may_2021_mp_not_corrective_commits
